go_id	go_term	go_domain	size	genes
GO:0000166	nucleotide binding	molecular_function	1	hypB
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	1	rsmA
GO:0000271	polysaccharide biosynthetic process	biological_process	34	GSU0245|GSU0623|GSU0624|GSU0631|GSU0633|GSU0634|GSU0878|GSU0991|GSU1202|GSU1454|GSU1509|GSU1510|GSU1511|GSU1789|GSU1842|GSU1851|GSU1957|GSU1961|GSU1962|GSU1976|GSU1977|GSU2088|GSU2244|GSU2247|GSU2250|GSU2253|GSU2254|GSU2463|GSU2509|GSU2553|GSU3023|GSU3460|otsA|xapF
GO:0000272	polysaccharide catabolic process	biological_process	1	GSU0371
GO:0000286	alanine dehydrogenase activity	molecular_function	1	ald
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	molecular_function	1	nadD
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	1	grpE
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	molecular_function	1	ribH
GO:0000910	cytokinesis	biological_process	12	GSU0865|GSU1130|GSU1408|GSU1768|GSU3112|flhG|ftsA|ftsH-1|ftsH-2|ftsL|ftsW|ftsX
GO:0000917	barrier septum assembly	biological_process	2	divIC|maf
GO:0001510	RNA methylation	biological_process	2	GSU1452|GSU1748
GO:0001514	selenocysteine incorporation	biological_process	1	selB
GO:0001539	cilium or flagellum-dependent cell motility	biological_process	27	flaG|flbD|flgA|flgB|flgC|flgD|flgE|flgF|flgG|flgH|flgI|flgM|flhA|flhB|flhF|fliE|fliF|fliG|fliI|fliJ|fliL|fliM|fliN|fliP|fliQ|fliR|fliS
GO:0001887	selenium compound metabolic process	biological_process	1	selU
GO:0003674	molecular_function	molecular_function	1391	GSU0005|GSU0014|GSU0015|GSU0016|GSU0019|GSU0023|GSU0024|GSU0038|GSU0040|GSU0042|GSU0043|GSU0044|GSU0045|GSU0049|GSU0050|GSU0055|GSU0060|GSU0061|GSU0062|GSU0063|GSU0066|GSU0070|GSU0071|GSU0073|GSU0075|GSU0076|GSU0077|GSU0078|GSU0081|GSU0083|GSU0095|GSU0107|GSU0118|GSU0124|GSU0125|GSU0131|GSU0133|GSU0136|GSU0137|GSU0139|GSU0140|GSU0141|GSU0155|GSU0157|GSU0163|GSU0164|GSU0165|GSU0168|GSU0170|GSU0171|GSU0172|GSU0173|GSU0176|GSU0180|GSU0181|GSU0182|GSU0183|GSU0185|GSU0186|GSU0187|GSU0188|GSU0192|GSU0194|GSU0195|GSU0196|GSU0198|GSU0202|GSU0203|GSU0208|GSU0209|GSU0210|GSU0214|GSU0216|GSU0224|GSU0231|GSU0233|GSU0236|GSU0237|GSU0239|GSU0241|GSU0243|GSU0244|GSU0246|GSU0248|GSU0249|GSU0250|GSU0251|GSU0256|GSU0257|GSU0258|GSU0263|GSU0265|GSU0268|GSU0269|GSU0272|GSU0275|GSU0279|GSU0286|GSU0287|GSU0288|GSU0289|GSU0291|GSU0292|GSU0294|GSU0302|GSU0310|GSU0312|GSU0313|GSU0314|GSU0315|GSU0316|GSU0317|GSU0354|GSU0355|GSU0360|GSU0361|GSU0362|GSU0368|GSU0369|GSU0370|GSU0381|GSU0382|GSU0384|GSU0386|GSU0388|GSU0390|GSU0393|GSU0395|GSU0396|GSU0398|GSU0402|GSU0406|GSU0415|GSU0418|GSU0427|GSU0434|GSU0435|GSU0438|GSU0444|GSU0450|GSU0455|GSU0456|GSU0457|GSU0459|GSU0463|GSU0464|GSU0467|GSU0468|GSU0469|GSU0472|GSU0476|GSU0478|GSU0480|GSU0481|GSU0485|GSU0498|GSU0499|GSU0502|GSU0504|GSU0505|GSU0506|GSU0512|GSU0516|GSU0519|GSU0524|GSU0527|GSU0530|GSU0536|GSU0539|GSU0540|GSU0542|GSU0543|GSU0544|GSU0545|GSU0546|GSU0551|GSU0553|GSU0562|GSU0563|GSU0564|GSU0568|GSU0570|GSU0574|GSU0576|GSU0584|GSU0590|GSU0597|GSU0602|GSU0603|GSU0613|GSU0614|GSU0617|GSU0619|GSU0621|GSU0622|GSU0625|GSU0628|GSU0632|GSU0636|GSU0637|GSU0638|GSU0639|GSU0640|GSU0644|GSU0647|GSU0650|GSU0657|GSU0659|GSU0667|GSU0672|GSU0673|GSU0675|GSU0676|GSU0679|GSU0680|GSU0690|GSU0695|GSU0698|GSU0699|GSU0703|GSU0704|GSU0705|GSU0709|GSU0710|GSU0711|GSU0712|GSU0713|GSU0714|GSU0715|GSU0716|GSU0717|GSU0719|GSU0722|GSU0723|GSU0724|GSU0725|GSU0727|GSU0737|GSU0747|GSU0748|GSU0751|GSU0753|GSU0754|GSU0755|GSU0757|GSU0758|GSU0759|GSU0767|GSU0788|GSU0790|GSU0791|GSU0792|GSU0793|GSU0794|GSU0795|GSU0797|GSU0801|GSU0808|GSU0810|GSU0813|GSU0815|GSU0817|GSU0819|GSU0821|GSU0824|GSU0825|GSU0826|GSU0827|GSU0832|GSU0834|GSU0835|GSU0850|GSU0851|GSU0852|GSU0853|GSU0854|GSU0855|GSU0857|GSU0861|GSU0863|GSU0864|GSU0865|GSU0866|GSU0868|GSU0869|GSU0871|GSU0872|GSU0874|GSU0876|GSU0882|GSU0887|GSU0888|GSU0891|GSU0895|GSU0897|GSU0899|GSU0900|GSU0904|GSU0905|GSU0907|GSU0912|GSU0915|GSU0917|GSU0919|GSU0926|GSU0929|GSU0931|GSU0934|GSU0938|GSU0943|GSU0952|GSU0953|GSU0954|GSU0956|GSU0958|GSU0959|GSU0964|GSU0966|GSU0967|GSU0968|GSU0970|GSU0971|GSU0973|GSU0974|GSU0976|GSU0977|GSU0978|GSU0979|GSU0980|GSU0981|GSU0982|GSU0983|GSU0985|GSU0987|GSU0988|GSU0989|GSU0990|GSU0992|GSU0993|GSU0996|GSU1000|GSU1001|GSU1006|GSU1007|GSU1011|GSU1012|GSU1014|GSU1015|GSU1018|GSU1021|GSU1026|GSU1042|GSU1045|GSU1046|GSU1047|GSU1048|GSU1049|GSU1051|GSU1055|GSU1056|GSU1057|GSU1060|GSU1067|GSU1069|GSU1071|GSU1073|GSU1074|GSU1079|GSU1080|GSU1081|GSU1082|GSU1083|GSU1084|GSU1085|GSU1086|GSU1087|GSU1088|GSU1090|GSU1091|GSU1092|GSU1093|GSU1094|GSU1100|GSU1104|GSU1107|GSU1114|GSU1121|GSU1125|GSU1126|GSU1127|GSU1128|GSU1131|GSU1135|GSU1136|GSU1147|GSU1149|GSU1152|GSU1153|GSU1154|GSU1157|GSU1160|GSU1166|GSU1167|GSU1168|GSU1169|GSU1179|GSU1181|GSU1185|GSU1188|GSU1192|GSU1195|GSU1196|GSU1206|GSU1207|GSU1208|GSU1209|GSU1211|GSU1212|GSU1213|GSU1217|GSU1218|GSU1222|GSU1223|GSU1224|GSU1225|GSU1229|GSU1230|GSU1232|GSU1235|GSU1236|GSU1239|GSU1240|GSU1241|GSU1247|GSU1251|GSU1253|GSU1254|GSU1255|GSU1256|GSU1258|GSU1259|GSU1262|GSU1264|GSU1269|GSU1275|GSU1278|GSU1282|GSU1283|GSU1295|GSU1306|GSU1308|GSU1309|GSU1314|GSU1318|GSU1323|GSU1327|GSU1328|GSU1333|GSU1336|GSU1337|GSU1339|GSU1344|GSU1345|GSU1353|GSU1354|GSU1357|GSU1358|GSU1360|GSU1361|GSU1362|GSU1366|GSU1367|GSU1368|GSU1369|GSU1375|GSU1376|GSU1381|GSU1391|GSU1395|GSU1396|GSU1397|GSU1398|GSU1406|GSU1409|GSU1410|GSU1412|GSU1418|GSU1424|GSU1429|GSU1430|GSU1431|GSU1432|GSU1436|GSU1438|GSU1440|GSU1444|GSU1446|GSU1447|GSU1448|GSU1449|GSU1453|GSU1455|GSU1456|GSU1457|GSU1458|GSU1464|GSU1471|GSU1472|GSU1473|GSU1474|GSU1476|GSU1477|GSU1478|GSU1479|GSU1488|GSU1489|GSU1500|GSU1508|GSU1527|GSU1532|GSU1536|GSU1538|GSU1540|GSU1541|GSU1544|GSU1546|GSU1547|GSU1548|GSU1549|GSU1551|GSU1552|GSU1553|GSU1554|GSU1556|GSU1558|GSU1562|GSU1565|GSU1566|GSU1568|GSU1570|GSU1571|GSU1572|GSU1573|GSU1574|GSU1575|GSU1578|GSU1580|GSU1585|GSU1590|GSU1597|GSU1598|GSU1608|GSU1614|GSU1615|GSU1616|GSU1638|GSU1639|GSU1642|GSU1643|GSU1646|GSU1647|GSU1652|GSU1654|GSU1661|GSU1662|GSU1664|GSU1665|GSU1667|GSU1668|GSU1669|GSU1670|GSU1673|GSU1674|GSU1676|GSU1679|GSU1680|GSU1682|GSU1683|GSU1684|GSU1685|GSU1696|GSU1697|GSU1698|GSU1701|GSU1702|GSU1712|GSU1715|GSU1719|GSU1726|GSU1728|GSU1743|GSU1744|GSU1745|GSU1749|GSU1762|GSU1763|GSU1768|GSU1770|GSU1771|GSU1773|GSU1788|GSU1796|GSU1797|GSU1801|GSU1806|GSU1807|GSU1811|GSU1813|GSU1817|GSU1824|GSU1829|GSU1830|GSU1837|GSU1840|GSU1841|GSU1842|GSU1844|GSU1845|GSU1846|GSU1849|GSU1850|GSU1852|GSU1853|GSU1857|GSU1858|GSU1866|GSU1867|GSU1869|GSU1870|GSU1872|GSU1874|GSU1876|GSU1884|GSU1898|GSU1899|GSU1901|GSU1924|GSU1925|GSU1926|GSU1929|GSU1931|GSU1932|GSU1937|GSU1938|GSU1939|GSU1943|GSU1944|GSU1945|GSU1947|GSU1948|GSU1949|GSU1950|GSU1952|GSU1954|GSU1955|GSU1958|GSU1959|GSU1963|GSU1964|GSU1965|GSU1966|GSU1967|GSU1969|GSU1971|GSU1974|GSU1980|GSU1981|GSU1982|GSU1983|GSU1984|GSU1985|GSU1986|GSU1987|GSU1988|GSU1991|GSU1994|GSU1995|GSU1997|GSU2002|GSU2003|GSU2010|GSU2014|GSU2023|GSU2024|GSU2047|GSU2048|GSU2057|GSU2060|GSU2062|GSU2063|GSU2073|GSU2074|GSU2077|GSU2082|GSU2086|GSU2090|GSU2104|GSU2105|GSU2106|GSU2107|GSU2108|GSU2109|GSU2110|GSU2112|GSU2114|GSU2115|GSU2116|GSU2117|GSU2121|GSU2122|GSU2123|GSU2124|GSU2126|GSU2129|GSU2131|GSU2132|GSU2133|GSU2138|GSU2143|GSU2146|GSU2148|GSU2152|GSU2153|GSU2154|GSU2155|GSU2156|GSU2157|GSU2159|GSU2160|GSU2161|GSU2162|GSU2163|GSU2164|GSU2165|GSU2166|GSU2167|GSU2168|GSU2172|GSU2173|GSU2174|GSU2175|GSU2176|GSU2177|GSU2178|GSU2179|GSU2181|GSU2182|GSU2183|GSU2186|GSU2190|GSU2193|GSU2197|GSU2199|GSU2200|GSU2205|GSU2211|GSU2213|GSU2216|GSU2221|GSU2227|GSU2231|GSU2233|GSU2248|GSU2249|GSU2251|GSU2255|GSU2257|GSU2267|GSU2272|GSU2275|GSU2276|GSU2277|GSU2282|GSU2284|GSU2285|GSU2293|GSU2295|GSU2296|GSU2298|GSU2300|GSU2301|GSU2304|GSU2305|GSU2310|GSU2311|GSU2315|GSU2317|GSU2319|GSU2320|GSU2321|GSU2322|GSU2323|GSU2324|GSU2326|GSU2327|GSU2328|GSU2330|GSU2331|GSU2332|GSU2333|GSU2345|GSU2346|GSU2347|GSU2348|GSU2353|GSU2355|GSU2357|GSU2359|GSU2373|GSU2374|GSU2376|GSU2377|GSU2385|GSU2386|GSU2387|GSU2395|GSU2396|GSU2397|GSU2398|GSU2399|GSU2400|GSU2402|GSU2403|GSU2404|GSU2405|GSU2406|GSU2407|GSU2411|GSU2412|GSU2414|GSU2417|GSU2421|GSU2424|GSU2426|GSU2427|GSU2429|GSU2430|GSU2437|GSU2438|GSU2440|GSU2441|GSU2442|GSU2447|GSU2450|GSU2453|GSU2454|GSU2455|GSU2457|GSU2460|GSU2461|GSU2466|GSU2468|GSU2469|GSU2470|GSU2472|GSU2473|GSU2474|GSU2476|GSU2477|GSU2478|GSU2479|GSU2486|GSU2488|GSU2493|GSU2496|GSU2497|GSU2498|GSU2499|GSU2502|GSU2505|GSU2508|GSU2510|GSU2512|GSU2516|GSU2517|GSU2518|GSU2522|GSU2526|GSU2527|GSU2528|GSU2532|GSU2533|GSU2542|GSU2543|GSU2546|GSU2548|GSU2551|GSU2552|GSU2554|GSU2555|GSU2558|GSU2560|GSU2561|GSU2563|GSU2564|GSU2573|GSU2576|GSU2577|GSU2580|GSU2584|GSU2585|GSU2586|GSU2590|GSU2592|GSU2596|GSU2601|GSU2609|GSU2610|GSU2611|GSU2615|GSU2621|GSU2622|GSU2626|GSU2631|GSU2632|GSU2633|GSU2634|GSU2635|GSU2638|GSU2639|GSU2640|GSU2641|GSU2642|GSU2644|GSU2645|GSU2646|GSU2647|GSU2648|GSU2659|GSU2660|GSU2661|GSU2662|GSU2663|GSU2668|GSU2671|GSU2672|GSU2673|GSU2674|GSU2675|GSU2676|GSU2677|GSU2679|GSU2680|GSU2682|GSU2684|GSU2688|GSU2689|GSU2690|GSU2691|GSU2692|GSU2710|GSU2713|GSU2715|GSU2726|GSU2727|GSU2728|GSU2730|GSU2733|GSU2739|GSU2742|GSU2746|GSU2747|GSU2749|GSU2750|GSU2756|GSU2763|GSU2764|GSU2765|GSU2768|GSU2770|GSU2771|GSU2773|GSU2774|GSU2775|GSU2776|GSU2778|GSU2780|GSU2783|GSU2784|GSU2785|GSU2788|GSU2790|GSU2791|GSU2792|GSU2793|GSU2799|GSU2810|GSU2818|GSU2827|GSU2828|GSU2880|GSU2885|GSU2888|GSU2889|GSU2890|GSU2891|GSU2892|GSU2893|GSU2894|GSU2895|GSU2896|GSU2901|GSU2902|GSU2904|GSU2905|GSU2906|GSU2907|GSU2908|GSU2909|GSU2910|GSU2911|GSU2914|GSU2922|GSU2924|GSU2925|GSU2928|GSU2929|GSU2936|GSU2938|GSU2940|GSU2943|GSU2948|GSU2949|GSU2955|GSU2959|GSU2965|GSU2967|GSU2968|GSU2970|GSU2971|GSU2973|GSU2976|GSU2978|GSU2983|GSU2988|GSU3003|GSU3014|GSU3016|GSU3018|GSU3021|GSU3022|GSU3024|GSU3030|GSU3032|GSU3033|GSU3034|GSU3035|GSU3079|GSU3080|GSU3084|GSU3088|GSU3091|GSU3105|GSU3110|GSU3111|GSU3114|GSU3115|GSU3120|GSU3121|GSU3123|GSU3130|GSU3131|GSU3134|GSU3139|GSU3141|GSU3144|GSU3150|GSU3151|GSU3167|GSU3168|GSU3169|GSU3170|GSU3171|GSU3175|GSU3176|GSU3178|GSU3180|GSU3181|GSU3182|GSU3183|GSU3184|GSU3185|GSU3186|GSU3189|GSU3191|GSU3202|GSU3209|GSU3215|GSU3219|GSU3222|GSU3224|GSU3225|GSU3227|GSU3242|GSU3243|GSU3244|GSU3248|GSU3251|GSU3255|GSU3258|GSU3264|GSU3267|GSU3270|GSU3271|GSU3273|GSU3275|GSU3276|GSU3277|GSU3278|GSU3280|GSU3283|GSU3288|GSU3289|GSU3290|GSU3293|GSU3295|GSU3305|GSU3306|GSU3309|GSU3310|GSU3311|GSU3314|GSU3316|GSU3317|GSU3318|GSU3326|GSU3327|GSU3328|GSU3335|GSU3336|GSU3337|GSU3342|GSU3343|GSU3344|GSU3345|GSU3349|GSU3350|GSU3351|GSU3356|GSU3358|GSU3359|GSU3361|GSU3362|GSU3376|GSU3382|GSU3386|GSU3388|GSU3389|GSU3390|GSU3397|GSU3402|GSU3403|GSU3407|GSU3409|GSU3410|GSU3413|GSU3414|GSU3415|GSU3416|GSU3422|GSU3425|GSU3426|GSU3427|GSU3428|GSU3435|GSU3440|GSU3442|GSU3451|GSU3459|GSU3461|GSU3462|GSU3467|acpH|atpI|atpZ|cas2-1|cas2-2|cas3-1|cas3-2|cas5e|cbiD|cbiG|cbiMN|cbiX|ccdA|cheC44H|cheD34H|cheD44H|cheD64H|cheX-3|cheX-4|cheX40H|cheX64H|cimA|comM|crcB|cse1|cse2|cse3|cse4|cstA|csx14|cysN|degP|divIC|dprA|dsbD|epsH|epsI|exeA|fimU|flaG|flbD|flgJ|flgN|flhA|flhF|fliH|fliJ|fliK|fliR|fliS|fliW|folE|ftsL|ftsQ|ftsW|fxsA|genX|gidA|gidB|glnE|gltS|gspM|gspN|hgtR|hinT|hisN|hoxP|hpnH|hpnJ|hpnK|hpnN|hxlR|hybB|hypA|hypD|hypE|iscR-1|iscR-2|ispH|lptA|lptC|lptD|lptE|lptF|lptG|maf|mazG|mglA|mglB|miaB|modD|mosC|mqnA|mqnD|mraZ|mreB-1|mreB-2|mreC|mreD|mrpC|mscS-1|mtaB|mviN|nfeD|nifEN|nifU|nifX|nikMN|nth|ompB|ompC|oxpG|phnA|pilA-C|pilA-N|pilB|pilC|pilL|pilM|pilN|pilO|pilP|pilQ|pilV-1|pilV-2|pilW-1|pilW-2|pilX-1|pilX-2|pilY1-1|pilY1-2|plsY|ppk-2|prkA|prx-4|pulE|pulF|pulG|pulM|pulN|pulO|pulP|queC|raiA|rarD|rdgB|recR|recX|rimM|rimO|rlmH|rlmL|rlmN|rnk-1|rnk-2|rny|rodA|rsgA|rsmE|rsmI|scdA|sco|selR|slyX|tatC|thiF-1|thiF-2|tklG|tmk-2|trmFO|truD|tssB|tssC|tssD|tssF|tssG|tssI|tssJ|tssK|tssL|tssM|ttcA|tusA-1|tusA-2|wbjB|wlbA|xapA|xapB|xapI|yadB|yaeQ|yaeT|yajQ|ybhR|ybhS|ycbK|yceG|yciH|yedF|yedY|yfiO|yggS|yhaM|yhbY|yhhJ|yibQ|yicC|yidC|yjeE|yjeF|ylxRQ|ymdB|yqaA|yqeY|yqfO|yrdC|yyaL|zapA|zapB
GO:0003677	DNA binding	molecular_function	36	GSU0191|GSU0207|GSU0280|GSU0514|GSU0581|GSU0598|GSU0736|GSU1039|GSU1390|GSU1569|GSU1727|GSU1879|GSU1905|GSU2145|GSU2506|GSU2523|GSU2670|GSU2753|GSU3206|GSU3298|dnaA|hup|ihfA-1|ihfA-2|ihfB-1|mutS-2|pilR|recO|sfsA|srtN|topA|usp-1|usp-2|usp-3|usp-4|xerD
GO:0003678	DNA helicase activity	molecular_function	1	priA
GO:0003688	DNA replication origin binding	molecular_function	2	dnaA|priA
GO:0003690	double-stranded DNA binding	molecular_function	1	mfd
GO:0003697	single-stranded DNA binding	molecular_function	3	recF|ssb-1|ssb-2
GO:0003700	sequence-specific DNA binding transcription factor activity	molecular_function	55	GSU0013|GSU0018|GSU0175|GSU0205|GSU0254|GSU0266|GSU0267|GSU0359|GSU0366|GSU0399|GSU0473|GSU0598|GSU0682|GSU0776|GSU1039|GSU1072|GSU1115|GSU1268|GSU1293|GSU1483|GSU1626|GSU1653|GSU2033|GSU2113|GSU2149|GSU2202|GSU2354|GSU2362|GSU2475|GSU2506|GSU2523|GSU2581|GSU2625|GSU2698|GSU2735|GSU2741|GSU2753|GSU2779|GSU2787|GSU2817|GSU2941|GSU3031|GSU3060|GSU3118|GSU3229|GSU3363|GSU3370|GSU3387|GSU3396|coaX|fnr-1|fnr-2|modE|phoB|pilR
GO:0003723	RNA binding	molecular_function	6	GSU1324|ccaA|csrA|hfq|smpB|tex
GO:0003735	structural constituent of ribosome	molecular_function	52	GSU1200|rplA|rplB|rplC|rplE|rplF|rplI|rplJ|rplK|rplL|rplM|rplN|rplO|rplP|rplQ|rplR|rplS|rplT|rplU|rplV|rplW|rplX|rplY|rpmA|rpmB|rpmC|rpmD|rpmE|rpmF|rpmG|rpmI|rpsA|rpsB|rpsC|rpsD|rpsE|rpsF|rpsG|rpsH|rpsI|rpsJ|rpsK|rpsM|rpsN|rpsO|rpsP|rpsQ|rpsR|rpsS|rpsT|rpsU-1|rpsU-2
GO:0003743	translation initiation factor activity	molecular_function	4	infA|infB|infC|mtnA
GO:0003746	translation elongation factor activity	molecular_function	9	efp-1|efp-2|fusA-1|fusA-2|fusA-3|selB|tsf|tuf-1|tuf-2
GO:0003747	translation release factor activity	molecular_function	3	prfA|prfB|prfC
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	1	tig
GO:0003774	motor activity	molecular_function	6	GSU1013|fliG|fliM|fliN|motA|motB
GO:0003824	catalytic activity	molecular_function	65	GSU0119|GSU0134|GSU0154|GSU0204|GSU0213|GSU0238|GSU0247|GSU0273|GSU0397|GSU0548|GSU0884|GSU0886|GSU0908|GSU1138|GSU1210|GSU1274|GSU1312|GSU1404|GSU1560|GSU1631|GSU1681|GSU1686|GSU1736|GSU1843|GSU2015|GSU2309|GSU2465|GSU2714|GSU2769|GSU2873|GSU3059|GSU3062|GSU3113|GSU3122|GSU3159|GSU3240|GSU3299|GSU3300|GSU3313|GSU3329|GSU3375|GSU3454|cbiB|cbiH/cbiP|cobD|gcvH-1|gcvH-2|moaC|moaE|mobA-1/mobB|mqnC-1|mqnC-2|nudC|nudF|pdxA|pdxJ|plsX|queE|tadA|thiC-1|thiC-2|thiS|ycbL|yhcC-1|yhcC-2
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	molecular_function	2	GSU2072|GSU3116
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular_function	1	putA
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	molecular_function	1	folK
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	3	aroF|aroG-1|aroG-2
GO:0003852	2-isopropylmalate synthase activity	molecular_function	1	leuA
GO:0003855	3-dehydroquinate dehydratase activity	molecular_function	1	aroQ
GO:0003856	3-dehydroquinate synthase activity	molecular_function	1	aroB
GO:0003861	3-isopropylmalate dehydratase activity	molecular_function	2	leuC|leuD
GO:0003862	3-isopropylmalate dehydrogenase activity	molecular_function	1	leuB
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	molecular_function	1	panB
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	molecular_function	1	aroA
GO:0003872	6-phosphofructokinase activity	molecular_function	2	pfk-1|pfk-2
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	molecular_function	1	queD
GO:0003879	ATP phosphoribosyltransferase activity	molecular_function	2	hisGL|hisGS
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	molecular_function	1	pssA
GO:0003883	CTP synthase activity	molecular_function	1	pyrG
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	molecular_function	1	GSU0227
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	4	GSU3245|dnaE|dnaN|polA
GO:0003896	DNA primase activity	molecular_function	1	dnaG
GO:0003899	DNA-directed RNA polymerase activity	molecular_function	3	rpoA|rpoB|rpoZ
GO:0003904	deoxyribodipyrimidine photo-lyase activity	molecular_function	1	GSU2829
GO:0003906	DNA-(apurinic or apyrimidinic site) lyase activity	molecular_function	2	GSU1450|GSU3371
GO:0003911	DNA ligase (NAD+) activity	molecular_function	1	ligA
GO:0003917	DNA topoisomerase type I activity	molecular_function	1	topA
